datetime,created_at,updated_at,timestamp,zone_name,carbon_intensity_avg,carbon_intensity_direct_avg,carbon_intensity_production_avg,carbon_intensity_discharge_avg,carbon_intensity_import_avg,total_production_avg,total_storage_avg,total_discharge_avg,total_import_avg,total_export_avg,total_consumption_avg,production_sources,power_origin_percent_fossil_avg,power_origin_percent_renewable_avg,power_production_percent_fossil_avg,power_production_percent_renewable_avg,power_production_nuclear_avg,power_production_geothermal_avg,power_production_biomass_avg,power_production_coal_avg,power_production_wind_avg,power_production_solar_avg,power_production_hydro_avg,power_production_gas_avg,power_production_oil_avg,power_production_unknown_avg,power_consumption_nuclear_avg,power_consumption_geothermal_avg,power_consumption_biomass_avg,power_consumption_coal_avg,power_consumption_wind_avg,power_consumption_solar_avg,power_consumption_hydro_avg,power_consumption_gas_avg,power_consumption_oil_avg,power_consumption_unknown_avg,power_consumption_battery_discharge_avg,power_consumption_hydro_discharge_avg,power_net_discharge_battery_avg,power_net_discharge_hydro_avg,power_net_import_ES_avg,carbon_intensity_exchange_ES_avg,latest_forecasted_wind_x_avg,latest_forecasted_wind_y_avg,latest_forecasted_solar_avg,latest_forecasted_temperature_avg,latest_forecasted_dewpoint_avg,latest_forecasted_precipitation_avg,latest_forecasted_price_avg,latest_forecasted_production_avg,latest_forecasted_consumption_avg,latest_forecasted_power_net_import_ES_avg,latest_forecasted_production_solar_avg,latest_forecasted_production_wind_avg
2021-04-03T08:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-03-14T14:44:22.668019+00:00,1617436800,PT,120.22,63.85,126.31,,106.12,3185,64,0,1375,0,4496,entsoe.eu,16.85,76.39,16.89,83.11,,,401,0,1330,198,718,511,,27,303.87,0,435.49,0,1751.98,419.29,827.72,721.05,4.65,31.95,0,0,,-64,1375,106.12,-0.35,-1.39,102.28,285.38,282.44,0.01,41.08,2744,4311,1465,200,921
2021-04-03T09:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-03-14T14:44:22.564481+00:00,1617440400,PT,118.41,63.56,141.14,,96.95,2865,1202,0,3035,0,4698,entsoe.eu,16.8,70.68,19.09,80.91,,,403,0,1199,362,354,520,,27,588.36,0,386.04,0.45,1667.37,824,443.37,750.75,7.83,30.09,0,0,,-1202,3035,96.95,-0.27,-1.63,193.08,287.04,282.7,0.01,37.15,2756,4443,3112,281,909
2021-04-03T10:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-03-14T14:44:21.580766+00:00,1617444000,PT,113.99,60.74,136.66,,96.17,2998,1899,0,3813,0,4912,entsoe.eu,16.06,70.87,18.31,81.69,,,404,0,1290,457,298,521,,28,642.21,0,363.18,0.09,1695.3,1032.79,389.78,749.94,8.49,30.22,0,0,,-1899,3813,96.17,-0.27,-1.55,287.76,288.65,282.53,0.02,33.89,2950,4746,4137,339,976
2021-04-03T11:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-03-14T14:44:21.580766+00:00,1617447600,PT,112.44,59.4,137.26,,93.03,2975,1711,0,3806,0,5070,entsoe.eu,15.58,71.2,18.29,81.71,,,399,0,1208,538,286,517,,27,670.64,0,372.83,6.21,1713.8,1145.26,377.74,744.47,8.77,30.3,0,0,,-1711,3806,93.03,-0.05,-1.29,376.27,290,282.23,0.02,23.7,3144,5046,4140,373,1049
2021-04-03T12:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-03-14T14:44:21.580766+00:00,1617451200,PT,115.6,61.98,141.6,,95.89,2869,1760,0,3787,0,4896,entsoe.eu,15.84,70.97,18.79,81.21,,,403,0,1105,567,255,512,,27,645.59,0,368.09,25.83,1627.44,1139.58,339.56,711.73,8.53,29.64,0,0,,-1760,3787,95.89,0.26,-1.22,450.11,290.95,281.98,0.02,18.74,2911,4993,4140,385,1053
2021-04-03T13:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-03-14T14:44:22.668019+00:00,1617454800,PT,119.19,65.53,141.6,,102.84,2869,1760,0,3936,0,5045,entsoe.eu,16.51,71.44,18.79,81.21,,,403,0,1105,567,255,512,,27,608.51,0,374.68,40.46,1757.85,1134.21,337.54,753.34,8.6,30.67,0,0,,-1760,3936,102.84,0.63,-1.17,817.58,291.52,281.82,0.01,15.65,2663,4788,4320,375,989
2021-04-03T14:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-03-14T14:44:24.110400+00:00,1617458400,PT,,,,,103.16,,,,4092,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4092,103.16,1.23,-1.34,791.07,291.84,281.83,0.02,15.65,2558,4703,4320,343,938
2021-04-03T15:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-03-14T14:44:21.952667+00:00,1617462000,PT,,,,,104.04,,,,4135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4135,104.04,1.58,-1.75,719.67,291.5,282.3,0.03,15.65,2508,4636,4320,291,935
2021-04-03T16:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-03-14T14:44:21.952667+00:00,1617465600,PT,,,,,107.55,,,,3767,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3767,107.55,1.73,-1.75,648.77,291.08,282.67,0.04,25.24,2444,4667,3780,215,943
2021-04-03T17:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-03-14T14:44:22.668019+00:00,1617469200,PT,123.7,68.39,136.66,,110.64,2505,279,0,2489,0,4715,entsoe.eu,17.2,72.4,17.09,82.91,,,405,0,808,189,675,400,,28,491.52,0,446.93,37.79,1748.53,352.45,865.72,729.55,8.13,35.67,0,0,,-279,2489,110.64,1.72,-1.85,583.67,290.79,283.14,0.06,38.48,2558,4779,2463,112,919
2021-04-03T18:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-04-07T11:28:27.375341+00:00,1617472800,PT,132.47,88.29,141.72,136.44,109.32,2432,0,1375,1208,0,5015,entsoe.eu,13.05,81.65,11.64,88.36,,,406,0,790,29,764,415,,28,265.56,0,441.26,15.66,1321.64,53.24,903.82,601.9,4.02,32.9,0,1375,,1375,1208,109.32,1.64,-1.89,516.07,289.51,283.65,0.09,47.97,4026,5103,1298,13,876
2021-04-03T19:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-04-07T11:35:01.147161+00:00,1617476400,PT,135.45,95.4,146.85,136.44,110.6,2432,0,1888,1191,0,5511,entsoe.eu,12.55,82.76,11.09,88.91,,,386,0,725,0,842,453,,26,258.56,0,420.82,15.01,1244.38,12.02,995.6,641.92,3.92,30.62,0,1888.15,,1888,1191,110.6,1.48,-1.91,34.8,287.47,282.89,0.03,53.2,4802,5557,1194,0,864
2021-04-03T20:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-04-07T11:35:01.147161+00:00,1617480000,PT,138.52,96.02,153.28,136.44,112.43,2332,0,1616,1191,0,5139,entsoe.eu,13.7,81.28,12.34,87.66,,,378,0,692,0,775,460,,27,257.97,0,413.29,15.16,1209.46,9.85,928.57,653.11,3.95,31.63,0,1616,,1616,1191,112.43,1.07,-1.83,17.4,286.45,282.67,0.03,51.48,4726,5347,1255,0,869
2021-04-03T21:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-04-07T11:35:01.147161+00:00,1617483600,PT,130.6,87.44,133.21,136.44,116.66,2439,0,1335,1015,0,4789,entsoe.eu,12.71,82.61,10.97,89.03,,,384,0,889,0,752,386,,28,224.61,0,414.48,12.05,1329.92,5.25,871.36,560.88,3.56,32.11,0,1335,,1335,1015,116.66,0.8,-1.56,11.86,285.79,282.3,0.03,48.44,4665,5025,1011,0,959
2021-04-03T22:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-04-07T11:35:03.914478+00:00,1617487200,PT,121.16,71.15,121.56,136.44,116.26,2649,0,378,1399,0,4426,entsoe.eu,15.28,77.41,13.48,86.52,,,382,0,1251,0,608,380,,28,323.77,0,424.82,15.58,1871.54,5.57,746.38,621.75,4.98,33.81,0,378,,378,1399,116.26,0.54,-1.49,8.89,285.28,282.06,0.04,35.95,2395,4543,1355,0,1163
2021-04-03T23:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-03-14T14:44:21.580766+00:00,1617490800,PT,114.23,62.88,114.53,,113.84,2707,712,0,2120,0,4115,entsoe.eu,16.02,73.38,13.96,86.04,,,403,0,1553,0,373,349,,29,436.42,0,400.08,20.44,2135.15,3.3,480.88,599.66,6.6,32.47,0,0,,-712,2120,113.84,0.45,-1.57,7.11,284.71,281.72,0.05,32.05,2404,4059,2231,0,1534
2021-04-04T00:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-03-14T14:44:22.564481+00:00,1617494400,PT,115.32,64.64,111.81,,119.54,2734,1120,0,2278,0,3892,entsoe.eu,16.39,72.48,13.64,86.36,,,403,0,1758,0,200,344,,29,435.03,0,369.29,23.51,2147.5,2.57,301.97,576.85,7.29,30.17,0,0,,-1120,2278,119.54,0.39,-1.37,5.93,284.23,281.35,0.05,31.52,2426,3846,2423,0,1792
2021-04-04T01:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-03-14T14:44:21.952667+00:00,1617498000,PT,120.32,68.48,115.63,,125.38,2623,1357,0,2429,0,3695,entsoe.eu,17.46,70.56,14.18,85.82,,,402,0,1685,0,164,343,,29,442.76,0,351.69,20.82,1998.3,2.27,254.91,588.63,6.66,29.06,0,0,,-1357,2429,125.38,0.21,-1.11,0,283.88,280.87,0,31.52,2536,3676,2323,0,1897
2021-04-04T02:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-03-14T14:44:21.580766+00:00,1617501600,PT,119.83,68.13,117.81,,121.91,2567,1426,0,2474,0,3615,entsoe.eu,17.33,70.18,14.57,85.43,,,397,0,1625,0,171,346,,28,451.85,0,343.24,21.87,1926.56,2.38,265.01,569.72,7.02,27.87,0,0,,-1426,2474,121.91,0.07,-0.96,0,283.49,280.41,0,31.3,2678,3602,2396,0,1947
2021-04-04T03:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-03-14T14:44:22.564481+00:00,1617505200,PT,114.48,62.67,109.66,,122.54,2794,916,0,1671,0,3549,entsoe.eu,15.91,74.55,13.39,86.61,,,395,0,1691,0,334,347,,27,340.88,0,358.18,19.74,1917.07,2.27,368.72,511.3,6.17,27.39,0,0,,-916,1671,122.54,-0.02,-1.09,0,283.11,279.72,0,31.85,2783,3542,1667,0,1976
2021-04-04T04:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-03-14T14:44:21.580766+00:00,1617508800,PT,113.21,60.87,107.18,,126.62,2897,647,0,1305,0,3555,entsoe.eu,15.44,76.71,13.01,86.99,,,399,0,1755,1,365,349,,28,281.72,0,373.79,18.65,1942.93,2.77,408.02,496.28,5.43,28.55,0,0,,-647,1305,126.62,-0.07,-1.25,0,282.84,279.24,0,35.71,2777,3536,1277,0,1982
2021-04-04T05:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-03-14T14:44:21.580766+00:00,1617512400,PT,113.06,60.23,106.67,,130.68,2961,529,0,1074,0,3506,entsoe.eu,15.29,78.03,13.04,86.96,,,402,0,1830,1,342,358,,28,236.32,0,380.14,17.44,1965,2.41,388.53,485.79,4.64,28.36,0,0,,-529,1074,130.68,-0.08,-1.36,0,282.6,278.89,0,32,2760,3478,1229,0,1972
2021-04-04T06:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-03-14T14:44:21.580766+00:00,1617516000,PT,110.81,58.21,106.25,,127.43,3081,542,0,844,0,3383,entsoe.eu,14.84,79.82,13.27,86.73,,,398,0,1905,7,362,383,,26,182.73,0,367.13,15.05,1928.19,26.16,378.91,457.78,3.57,25.53,0,0,,-542,844,127.43,-0.21,-1.33,0,282.3,278.51,0,35,2929,3474,842,10,1953
2021-04-04T07:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-03-14T14:44:21.952667+00:00,1617519600,PT,107.49,55.99,102.97,,121.75,3217,611,0,1020,0,3626,entsoe.eu,14.23,80.21,12.74,87.26,,,395,0,1936,73,403,385,,25,203.03,0,364.91,17.64,1960.66,162.48,420.56,469.65,3.78,24.93,0,0,,-611,1020,121.75,-0.35,-1.29,32.4,282.99,278.7,0,35,3180,3708,977,122,1867
2021-04-04T08:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-03-14T14:44:21.580766+00:00,1617523200,PT,106.76,57.09,105.32,,108.61,3148,1507,0,2456,0,4097,entsoe.eu,14.17,76.15,12.93,87.07,,,385,0,1726,200,430,382,,25,397.36,0,333.28,34.87,1827.53,496.86,462.49,513.71,6.67,25.46,0,0,,-1507,2456,108.61,-0.57,-1.32,118.38,285.03,279.02,0,24.61,2991,3968,2492,248,1673
2021-04-04T09:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-03-14T14:44:22.668019+00:00,1617526800,PT,107.68,56.72,106.47,,109.08,3157,1318,0,2745,0,4584,entsoe.eu,14.12,76.07,12.77,87.23,,,392,0,1592,355,415,379,,24,449.8,0,362.66,37.74,1812.88,808.24,503.13,575.54,6.94,27.06,0,0,,-1318,2745,109.08,-0.88,-1.2,216.57,286.99,279.22,0,20.1,2864,4278,2785,353,1500
2021-04-04T10:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-03-14T14:44:21.952667+00:00,1617530400,PT,107.87,56.79,107.3,,108.38,3183,1736,0,3592,0,5039,entsoe.eu,14.02,74.54,12.63,87.37,,,390,0,1484,549,358,377,,25,576.34,0,364.1,47.46,1731.25,1178.98,481.95,621.05,8.76,29.1,0,0,,-1736,3592,108.38,-0.81,-1.01,311.39,288.83,279.43,0,20,2702,4654,3586,427,1324
2021-04-04T11:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-03-17T09:53:12.374832+00:00,1617534000,PT,105.41,53.71,113.98,,98.38,3006,1608,0,3668,0,5066,entsoe.eu,13.15,72.76,13.27,86.73,,,393,0,1186,655,373,374,,25,714.21,0.1,375.33,48.87,1468.15,1378.57,463.79,577.95,8.72,30.51,0,0.05,,-1608,3668,98.38,-0.64,-0.97,397.94,290.3,279.43,0,8,2437,4773,3707,467,1146
2021-04-04T12:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-03-17T09:57:52.839270+00:00,1617537600,PT,109.61,55.31,122.25,,98.88,2815,1751,0,3316,0,4380,entsoe.eu,13.59,72.17,14.21,85.79,,,399,0,914,696,406,375,,25,624.08,0.04,350.38,41.49,1091.92,1275.62,442.97,519.1,7.43,27.19,0,0.05,,-1751,3316,98.88,-0.38,-0.99,472.45,291.4,279.43,0.01,4.1,2308,4570,3646,478,986
2021-04-04T13:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-03-14T14:44:21.580766+00:00,1617541200,PT,109.44,55.44,122.25,,99.58,2815,1751,0,3657,0,4721,entsoe.eu,13.61,70.82,14.21,85.79,,,399,0,914,696,406,375,,25,735.13,0.02,366.77,45.56,1109.08,1398.35,469.07,559.58,8.59,28.82,0,0.03,,-1751,3657,99.58,-0.07,-1.09,884.96,292.16,279.55,0.03,0.9,2110,4309,4145,462,844
2021-04-04T14:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-03-14T14:44:22.564481+00:00,1617544800,PT,,,,,103.11,,,,3625,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3625,103.11,0.26,-1.15,870.14,292.59,279.6,0.04,1.01,2018,4136,4239,419,725
2021-04-04T15:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-03-14T14:44:21.580766+00:00,1617548400,PT,,,,,103.93,,,,3748,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3748,103.93,0.71,-1.08,831.99,292.62,279.45,0.05,7.18,1979,4057,3658,348,650
2021-04-04T16:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-03-14T14:44:21.952667+00:00,1617552000,PT,,,,,111.74,,,,3635,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3635,111.74,1.01,-1.14,773.14,292.36,279.68,0.05,31.01,2027,4156,3672,247,604
2021-04-04T17:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-03-17T09:53:12.374832+00:00,1617555600,PT,141.8,77.05,169.14,,117.26,1895,70,0,2112,0,3937,entsoe.eu,19.24,65.98,21,79,,,406,0,320,211,560,371,,27,588.87,0,466.55,39.13,808.74,504.43,818.53,671.23,10.8,36.27,0,0.28,,-70,2112,117.26,1.13,-1.12,700.04,291.67,280.62,0.05,39.87,2579,4503,2314,113,561
2021-04-04T18:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-04-07T11:28:27.375341+00:00,1617559200,PT,139.68,92.43,151.23,136.44,115.97,2126,0,1330,855,0,4311,entsoe.eu,12.88,80.7,11.52,88.48,,,402,0,334,32,960,370,,28,276.66,0.01,430.93,10.95,535.54,63.08,1116.98,507.66,3.46,33.31,0,1332.59,,1330,855,115.97,1.06,-0.9,619.14,290,282.1,0.05,47.45,4270,4952,1037,8,554
2021-04-04T19:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-04-07T11:28:29.611427+00:00,1617562800,PT,129.74,89.74,127.98,136.44,111.84,2602,0,1864,442,0,4908,entsoe.eu,9.79,87.52,9,91,,,400,0,388,0,1412,374,,28,132.17,0,413.93,5.03,499.78,8.47,1507.42,443.58,1.66,30.21,0,1865.74,,1864,442,111.84,0.9,-0.94,42.92,287.43,280.84,0,46.5,4048,5153,806,0,593
2021-04-04T20:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-04-07T11:35:03.914478+00:00,1617566400,PT,121.52,73.8,121.83,136.44,111.38,2740,0,822,1292,0,4854,entsoe.eu,12.98,79.02,11.26,88.74,,,396,0,467,0,1476,374,,27,388.35,0,436.01,14.61,811.9,20.11,1740.85,577.28,4.96,33.01,0,826.91,,822,1292,111.38,0.54,-1.12,21.46,286.49,280.46,0,43.04,3460,4991,1304,0,626
2021-04-04T21:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-04-07T11:35:01.147161+00:00,1617570000,PT,127.06,70.23,137.51,136.44,115.31,2417,0,20,2166,0,4603,entsoe.eu,17.71,67.91,16.95,83.05,,,398,0,459,0,1147,385,,28,662.37,0.01,465.94,26.08,1077.04,15.25,1540.97,741.83,8.88,38.6,0,26.69,,20,2166,115.31,0.26,-1.12,14.28,285.96,280.09,0,39.97,2523,4716,2178,0,639
2021-04-04T22:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-04-07T11:35:01.147161+00:00,1617573600,PT,132.67,76.37,137.98,136.44,124.93,2403,0,232,1763,0,4398,entsoe.eu,17.65,68.5,15.67,84.33,,,398,0,479,0,1113,386,,27,610.26,0.02,457.67,23.36,1022.27,6.56,1291.34,708.98,7.89,36.17,0,234.72,,232,1763,124.93,0.11,-0.88,10.71,285.51,279.66,0,43.97,2953,4327,1921,0,673
2021-04-04T23:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-03-17T09:57:21.128965+00:00,1617577200,PT,142.08,80.61,153.77,,128.99,2210,30,0,1974,0,4154,entsoe.eu,20.61,62.64,19.86,80.14,,,405,0,546,0,820,411,,28,695.81,0.05,471.12,25.27,1129.55,2.9,998.22,784.03,8.63,38.34,0,0.08,,-30,1974,128.99,0.01,-0.73,8.57,285.1,279.27,0,37.5,2489,4654,2016,0,714
2021-04-05T00:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-03-17T09:56:58.408595+00:00,1617580800,PT,148.83,87.62,159.57,,140.1,2052,500,0,2521,0,4073,entsoe.eu,22.36,57.95,20.76,79.24,,,404,0,742,0,480,397,,29,803.04,0.04,439.51,30.27,1245.36,2.21,673.08,832.74,10.29,37.49,0,0.15,,-500,2521,140.1,-0.18,-0.7,7.14,284.74,279,0,34.05,2318,4396,2269,0,774
2021-04-05T01:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-03-17T09:53:12.374832+00:00,1617584400,PT,152.52,89.83,165.56,,139.91,2154,567,0,2228,0,3815,entsoe.eu,23.02,58.03,22.47,77.53,,,406,0,797,1,466,455,,29,722.92,0.05,425.24,26.03,1178.76,2.73,606.98,807.66,8.88,35.52,0,0.23,,-567,2228,139.91,-0.34,-0.6,0,284.41,278.8,0,34.05,2424,4272,2125,0,837
2021-04-05T02:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-04-07T11:28:27.375341+00:00,1617588000,PT,159.96,95.77,175.7,,141.83,2347,681,0,2038,0,3704,entsoe.eu,24.69,58.02,25.39,74.61,,,405,0,847,0,499,568,,28,640.85,0.02,407.05,23.78,1145.4,1.75,594.68,849.97,8.19,32.73,0,0.21,,-681,2038,141.83,-0.53,-0.49,0,284.11,278.59,0,34.05,2515,4191,2019,0,883
2021-04-05T03:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-03-14T14:44:21.580766+00:00,1617591600,PT,164.42,97.74,176.69,,145.49,2424,250,0,1572,0,3746,entsoe.eu,25.33,59.94,25.78,74.22,,,408,0,834,0,557,598,,27,552.16,0.01,438.31,20.65,1130.91,1.5,674.72,888.2,7.11,32.88,0,0,,-250,1572,145.49,-0.69,-0.43,0,283.8,278,0,35.97,2624,4146,1507,0,919
2021-04-05T04:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-03-14T14:44:21.580766+00:00,1617595200,PT,166.66,98.78,174.26,,145.9,2807,11,0,1027,0,3823,entsoe.eu,25.75,64.41,26.22,73.78,,,400,0,713,0,958,709,,27,378.34,0,437.57,16.91,937.45,1.39,1086.05,930.04,5.45,32.12,0,0.04,,-11,1027,145.9,-0.99,-0.31,0,283.58,278.07,0,47,3326,4152,1085,0,948
2021-04-05T05:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-04-07T11:35:03.914478+00:00,1617598800,PT,149.64,87.93,155.48,136.44,132.47,3052,0,160,915,0,4127,entsoe.eu,21.53,70.79,21.48,78.52,,,405,0,721,0,1236,663,,27,318.18,0,436.85,14.71,908.7,1.56,1414.25,837.72,4.63,31.35,0,160.05,,160,915,132.47,-1.22,-0.28,0,283.32,277.86,0,47.1,3297,4166,957,0,971
2021-04-05T06:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-04-07T11:35:03.914478+00:00,1617602400,PT,165.44,109.21,175.26,136.44,126.12,3385,0,925,163,0,4473,entsoe.eu,21.48,77.31,21.53,78.47,,,405,0,749,10,1293,901,,27,54.27,0,410.4,2.73,780.09,14.9,1327.49,929.54,0.78,27.78,0,925.01,,925,163,126.12,-1.27,-0.24,0,283.08,277.35,0,48.54,4321,4218,106,30,960
2021-04-05T07:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-04-07T11:35:03.914478+00:00,1617606000,PT,165.33,113.01,177.55,136.44,118.35,3594,0,1325,120,0,5039,entsoe.eu,20.51,78.76,20.57,79.43,,,399,0,719,93,1371,986,,26,36.89,0,402.64,2.17,734.61,108.12,1398.28,1004.18,0.55,26.55,0,1325.01,,1325,120,118.35,-1.33,-0.12,34.88,283.93,278.05,0,49.1,4497,4511,113,176,850
2021-04-05T08:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-04-07T11:35:01.147161+00:00,1617609600,PT,177.29,118.28,196.19,136.44,118.24,3699,0,971,512,0,5182,entsoe.eu,24.55,72.57,25.35,74.65,,,396,0,502,223,1394,1158,,26,149.29,0.01,410.9,9.69,544.34,335.86,1498.22,1232.22,2.27,28.2,0,971.01,,971,512,118.24,-1.27,0.15,124.15,286.1,278.56,0,49.11,4471,4740,397,317,656
2021-04-05T09:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-04-07T11:28:29.611427+00:00,1617613200,PT,179.12,120.13,199.79,136.44,114.98,3670,0,1086,460,0,5216,entsoe.eu,24.35,73.13,25.15,74.85,,,386,0,345,389,1354,1174,,22,131.14,0.01,399.48,8.73,383.26,528.32,1417.46,1235.52,2.02,24.07,0,1086,,1086,460,114.98,-1.16,0.47,221.47,288.1,279.27,0,48.74,4503,4945,540,433,501
2021-04-05T10:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-04-07T11:35:01.147161+00:00,1617616800,PT,177.43,112.88,204.45,136.44,114.37,3603,0,566,1176,0,5345,entsoe.eu,25.83,68.07,28.62,71.38,,,390,0,270,558,1192,1166,,27,325.8,0.02,423.26,21.62,374.46,956.5,1318.26,1321.6,5.06,32.4,0,566.03,,566,1176,114.37,-0.91,0.55,320.33,289.72,279.23,0,48.1,4075,5257,1303,511,391
2021-04-05T11:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-04-07T11:28:24.956138+00:00,1617620400,PT,178.15,111.09,211.95,136.44,109.88,3479,0,397,1480,0,5356,entsoe.eu,26.39,66.01,30.75,69.25,,,391,0,183,683,1030,1164,,28,406.94,0.02,432.5,26.99,323.98,1201.02,1180.88,1346.03,6.3,34.31,0,397.02,,397,1480,109.88,-0.53,0.51,408.56,291.09,279.44,0.01,48.32,4042,5416,1511,552,290
2021-04-05T12:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-03-14T14:44:22.668019+00:00,1617624000,PT,179.53,107.55,228,,111.45,3077,81,0,2191,0,5187,entsoe.eu,27.87,60.98,36.82,63.18,,,394,0,123,680,747,1105,,28,578.37,0.01,447.36,38.91,346.36,1447.41,921.82,1361.21,9.09,36.44,0,0.01,,-81,2191,111.45,-0.04,0.54,480.3,292.24,279.98,0.02,47.9,3362,5238,1960,560,209
2021-04-05T13:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-03-14T14:44:22.564481+00:00,1617627600,PT,173.1,102.4,243.6,,108.33,2591,238,0,2820,0,5173,entsoe.eu,26.21,59.74,38.79,61.21,,,397,0,98,659,432,975,,30,727.37,0,453.91,50.04,420.45,1592.43,623.65,1254.69,11.77,39.47,0,0,,-238,2820,108.33,0.32,0.37,875.8,292.89,279.9,0.01,38.08,2177,5032,2863,539,158
2021-04-05T14:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-03-14T14:44:22.668019+00:00,1617631200,PT,164.56,97.42,242.93,,107.13,2562,910,0,3497,0,5149,entsoe.eu,24.78,60.2,38.76,61.24,,,391,0,150,632,396,963,,30,774.42,0,411.62,54.81,540.57,1557.42,590.09,1171.7,12.56,37.07,0,0,,-910,3497,107.13,0.79,0.26,843.83,293.16,279.8,0.01,33.48,1864,4858,3598,489,146
2021-04-05T15:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-03-14T14:44:21.952667+00:00,1617634800,PT,165.92,99,256.19,,104.74,2390,850,0,3526,0,5066,entsoe.eu,25.22,59.16,41.34,58.66,,,388,0,230,548,236,959,,29,791.42,0,412.4,53.85,686.22,1418.72,479.71,1175.23,12.17,36.27,0,0,,-850,3526,104.74,1.36,-0.01,803.01,293.15,279.81,0.01,31.9,1837,4797,3735,408,180
2021-04-05T16:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-03-14T14:44:22.564481+00:00,1617638400,PT,170.63,102.85,231.72,,110.01,2650,280,0,2671,0,5041,entsoe.eu,26.44,60.08,37.21,62.79,,,394,0,365,404,501,957,,29,679.79,0,441.88,44.46,842.29,1047.87,696.43,1240.35,10.5,37.35,0,0.07,,-280,2671,110.01,1.82,-0.27,744.14,292.95,280.06,0.01,34.5,2017,4846,2756,299,250
2021-04-05T17:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-04-07T11:28:29.611427+00:00,1617642000,PT,187.65,124.56,228.73,136.44,121.63,3084,0,727,1355,0,5166,entsoe.eu,27.6,64.76,30.73,69.27,,,395,0,470,207,841,1142,,29,394.5,0,434.37,23.52,784.22,408.06,990.8,1361.65,6.08,34.77,0,728.08,,727,1355,121.63,1.91,-0.53,675.68,292.22,281.01,0.01,48.53,3601,5039,1375,156,335
